Time,QueueSize,QueueOccupancy,DropProbability,RandomNumber,PacketDropped,PacketsDropped,PacketsForwarded,PacketsReceived,ArrivalRate,ServiceRate
86.1,11,0.916667,1,0.0336251,1,190,85,287,3.33333,0.987224
86.3,10,0.833333,0.5,-1,0,190,86,287,3.32561,0.996524
86.4,11,0.916667,1,0.653201,0,190,86,288,3.33333,0.99537
86.7,11,0.916667,1,0.968962,1,191,86,289,3.33333,0.991926
87,11,0.916667,1,0.652103,1,192,86,290,3.33333,0.988506
87.3,10,0.833333,0.5,-1,0,192,87,290,3.32188,0.996564
87.3,10,0.833333,0.5,0.320997,1,193,87,291,3.33333,0.996564
87.6,10,0.833333,0.5,0.431418,1,194,87,292,3.33333,0.993151
87.9,10,0.833333,0.5,0.221263,1,195,87,293,3.33333,0.989761
88.2,11,0.916667,1,0.896547,0,195,87,294,3.33333,0.986395
88.3,10,0.833333,0.5,-1,0,195,88,294,3.32956,0.996602
88.5,10,0.833333,0.5,0.141264,1,196,88,295,3.33333,0.99435
88.8,10,0.833333,0.5,0.367562,1,197,88,296,3.33333,0.990991
89.1,10,0.833333,0.5,0.0972599,1,198,88,297,3.33333,0.987654
89.3,9,0.75,0,-1,0,198,89,297,3.32587,0.996641
89.4,10,0.833333,0.5,0.435865,0,198,89,298,3.33333,0.995526
89.7,11,0.916667,1,0.984042,0,198,89,299,3.33333,0.992196
90,11,0.916667,1,0.891923,1,199,89,300,3.33333,0.988889
90.3,10,0.833333,0.5,-1,0,199,90,300,3.32226,0.996678
90.3,10,0.833333,0.5,0.260341,1,200,90,301,3.33333,0.996678
90.6,11,0.916667,1,0.806194,0,200,90,302,3.33333,0.993377
90.9,11,0.916667,1,0.537023,1,201,90,303,3.33333,0.990099
91.2,11,0.916667,1,0.703889,1,202,90,304,3.33333,0.986842
91.3,10,0.833333,0.5,-1,0,202,91,304,3.32968,0.996714
91.5,10,0.833333,0.5,0.447926,1,203,91,305,3.33333,0.994536
91.8,10,0.833333,0.5,0.100227,1,204,91,306,3.33333,0.991285
92.1,10,0.833333,0.5,0.0995691,1,205,91,307,3.33333,0.988056
92.3,9,0.75,0,-1,0,205,92,307,3.32611,0.99675
92.4,10,0.833333,0.5,0.919483,0,205,92,308,3.33333,0.995671
92.7,10,0.833333,0.5,0.352312,1,206,92,309,3.33333,0.992449
93,11,0.916667,1,0.714241,0,206,92,310,3.33333,0.989247
93.3,10,0.833333,0.5,-1,0,206,93,310,3.32262,0.996785
93.3,10,0.833333,0.5,0.469249,1,207,93,311,3.33333,0.996785
93.6,11,0.916667,1,0.998847,0,207,93,312,3.33333,0.99359
93.9,11,0.916667,1,0.84114,1,208,93,313,3.33333,0.990415
94.2,11,0.916667,1,0.149448,1,209,93,314,3.33333,0.987261
94.3,10,0.833333,0.5,-1,0,209,94,314,3.3298,0.996819
94.5,11,0.916667,1,0.904648,0,209,94,315,3.33333,0.994709
94.8,11,0.916667,1,0.868126,1,210,94,316,3.33333,0.991561
95.1,11,0.916667,1,0.0375594,1,211,94,317,3.33333,0.988433
95.3,10,0.833333,0.5,-1,0,211,95,317,3.32634,0.996852
95.4,10,0.833333,0.5,0.162493,1,212,95,318,3.33333,0.995807
95.7,11,0.916667,1,0.508315,0,212,95,319,3.33333,0.992685
96,11,0.916667,1,0.61556,1,213,95,320,3.33333,0.989583
96.3,10,0.833333,0.5,-1,0,213,96,320,3.32295,0.996885
96.3,10,0.833333,0.5,0.166848,1,214,96,321,3.33333,0.996885
96.6,10,0.833333,0.5,0.12382,1,215,96,322,3.33333,0.993789
96.9,11,0.916667,1,0.779051,0,215,96,323,3.33333,0.990712
97.2,11,0.916667,1,0.848008,1,216,96,324,3.33333,0.987654
97.3,10,0.833333,0.5,-1,0,216,97,324,3.32991,0.996917
97.5,11,0.916667,1,0.864933,0,216,97,325,3.33333,0.994872
97.8,11,0.916667,1,0.807319,1,217,97,326,3.33333,0.99182
98.1,11,0.916667,1,0.411397,1,218,97,327,3.33333,0.988787
98.3,10,0.833333,0.5,-1,0,218,98,327,3.32655,0.996948
98.4,11,0.916667,1,0.569101,0,218,98,328,3.33333,0.995935
98.7,11,0.916667,1,0.139973,1,219,98,329,3.33333,0.992908
99,11,0.916667,1,0.407183,1,220,98,330,3.33333,0.989899
99.3,10,0.833333,0.5,-1,0,220,99,330,3.32326,0.996979
99.3,10,0.833333,0.5,0.0332224,1,221,99,331,3.33333,0.996979
99.6,10,0.833333,0.5,0.069167,1,222,99,332,3.33333,0.993976
99.9,11,0.916667,1,0.982575,0,222,99,333,3.33333,0.990991
